"V1","V2","V3"
-19.4890217815668,-52.7257769163409,9.73745100829165
-5.04022032479945,0.696322077518514,-18.1819025097377
18.0646718740048,-31.1443263014761,-29.693572226758
33.9079248855639,-11.8386127919245,47.8895201242039
-34.1118428644455,49.0060813809783,-8.80965553757948
-30.346591570059,61.9193384089394,22.3176424197461
9.02322062365278,11.4241621461462,57.7605666572143
12.2501349833348,71.2732244650216,6.4666925812382
44.6243719145415,-5.03891620501538,-30.6981849598637
-45.0092387225642,6.06911120386356,31.6651245192414
5.18176904391556,4.15425586601202,26.6728322472354
-34.6194948430654,32.0660239056537,59.8847040156892
-5.74897577703451,34.494934238333,-51.2816600541096
-52.9707486336429,-2.08904620425671,-37.5416416588157
-27.2850341902864,68.5530100625882,-32.9946950890718
28.7011890901477,-36.7259653608059,9.74889014044706
-71.0146592162841,-7.71155472901656,-15.27270422206
-0.854232926258078,-39.5470525048453,-58.2635177040178
