"V1","V2","V3"
19.7470924468038,-31.9384699916956,-43.7397669581634
42.1750290827825,-9.87776328740672,37.9354359394815
26.9097444438135,-33.6126955036075,-0.123231457819632
-3.91103541339923,-2.41402546092823,-4.16875958603519
-60.6637493132147,24.5005829480061,37.405383916191
-0.68048490687916,12.250094129215,47.2058676700821
-22.1597695905664,42.0557721044442,61.8129939438636
-2.1846664909066,0.935553177174287,-66.9568823280129
59.3842899924779,-15.7705884807638,0.907979326463972
-54.8058517006868,22.482960728634,0.392203885823512
-10.7449532919155,-29.0017683482399,46.2000986628521
-21.948564915191,-35.7938326588528,-20.8466531003736
1.49709759257043,64.1260698015845,-22.4355774243167
39.3350756301709,40.9261002007334,28.8800647063212
48.9806607285215,42.2330329030299,-36.2599004229163
-65.4252412188344,-7.47158986462442,-24.4753243349942
10.4531952756238,-60.5184655605073,-18.8164484002441
-22.8601038420188,62.400423586051,25.9662133700583
