"V1","V2","V3"
5.91435634360797,4.55459217009636,-44.8665303695441
-0.707891921731447,-6.07960027313597,26.4384629468113
49.6984711220122,29.1715828263984,48.4983373835647
36.769543268005,47.366519422722,-37.1544980395694
-35.3714224452218,-48.2440498964357,-18.3655004287178
45.1338901645143,-28.8938499563549,49.5496549639058
9.9473403645717,-29.9573253774846,-9.73582471794469
-9.38764897121414,1.0430102693992,75.7890824679536
34.945864428722,1.51517911206389,12.7920820434781
-10.3112701686147,21.7549909087552,-15.9131680431319
-37.0509307728393,21.3460708397905,-55.6662076275064
11.8824907999115,29.4200266372393,49.6109242795525
-47.4676167058089,25.6970187290479,57.7699781927515
-53.3776281240972,-8.4324071503981,45.4170111494526
31.2436451242864,-65.0841330459101,24.8294055627653
20.9660451919036,-40.5637102207452,-51.8568048474603
46.3715920192002,37.0377471346978,2.45455597920641
-58.5610293789369,31.8623008731528,20.4329019787664
