"V1","V2","V3"
-27.8775646177435,-67.4945186459891,-32.8149117683576
-51.8395058901047,-6.38609329606524,-27.274119698181
0.185478598746854,0.348926688844518,11.9200349034355
-0.818675828094749,-0.187837149072954,-34.2676360145589
18.048108590988,52.5145363867319,-9.98154280215233
3.93699115293063,-51.1785450235113,10.5794498703248
8.36636604002318,19.4815172095585,73.7603860414765
48.6072640928095,6.99932201800153,-25.8662591596375
-7.8807194515716,4.34889263569787,-78.2425391545321
39.0239963260021,20.0148946858827,35.363455650493
70.5015639884725,-25.6698594967115,-29.5707774870149
43.1504472243585,-50.0352860154914,28.2660927196823
45.4421090083925,-7.3768748777608,57.5576251549524
51.3432797502544,46.360074080579,-0.709744954828668
-24.9713135286439,59.6101763404427,18.5876176823027
54.4377059076453,-13.5152166102868,3.6850876848075
-35.0952811401099,12.6434403207105,38.0801015085913
-24.7267226585161,-35.3316117182044,64.9944595863195
