"V1","V2","V3"
15.4516123953604,-23.9032568587675,-26.1727802665018
0.504366097983789,54.0937674514143,-8.42926546406987
-1.27236810294226,-0.957392559144525,59.0706182505071
-12.4971288014278,53.3015574358271,40.9383261114077
7.13011296202225,4.44704746701832,16.0850136098237
-26.8708300893953,37.204911458515,-9.04156507901766
37.1824778179167,15.6394370832321,21.5708570400746
-3.28257942556064,-2.7493997629077,-17.4647107084817
22.3133175398232,25.973582940177,-36.5724021744503
-49.0707801637905,-29.163322614392,-4.7800453666173
-25.993003327445,-57.6884989225363,-45.2305449217332
-4.26677258384909,-1.59760188853548,-48.0684217918672
-17.2648462180731,40.0257839119846,-39.6826766296474
-42.86689879713,1.10377162466031,13.07678828147
7.0437933266104,-27.323092679476,-63.0299017067832
-37.2244740034728,-6.2286170967862,-69.8461870756467
26.9070813883998,-19.0763498150316,31.8939705657576
-22.2578525362677,-68.4359476071477,20.2802431682892
