"V1","V2","V3"
-12.7752583914105,-32.8039746802956,71.7166167004225
54.3557633665072,29.8877390841897,-23.0340424379368
23.7497838713903,-1.55498343286605,-43.5690862624122
2.40440487709002,-10.4284381663329,-7.29786886587341
41.3629305340904,20.7018550281886,20.4430722627384
-37.1696049329329,-16.4948405418084,26.1613024990552
-42.7881667590871,-50.0628652616958,-41.1096684154282
-52.8446479830212,-13.7017832497349,-22.8784048915013
-5.57813058337018,2.65183089493712,27.6414492495671
29.4947533283782,-13.1291845233546,71.7492824892124
25.8298314183848,-48.5512155969254,23.2198846376912
-10.4864921325878,55.3567215486732,19.4087702774925
32.8590003829246,-71.0065134598033,-12.1453544909008
56.7532052370313,-11.5392657955793,6.38781232154402
-30.7944996624028,23.6989060867549,-6.2831520701071
6.41080205724593,30.4770078256566,-2.36757881615834
-44.6122658853724,15.5747909672979,-43.6837016242861
-47.7099128800595,64.5378070370852,-6.46211812013923
