"V1","V2","V3"
-7.26701760624556,30.1094260379482,25.6805046824046
-14.6214219787894,-21.0476401318693,-38.6820428602662
2.71332371240869,-21.6156909704325,67.4116248149233
53.6460517237596,-28.0337134257619,13.2389051701947
-3.46971127503212,9.02003871322836,-19.0132952020533
25.2496208064341,7.59591560817911,-31.688265552776
15.7483290311391,-13.7748669543977,15.4581475232923
-20.6395611330489,-63.6308765913924,33.670543006467
-19.1723479594123,49.9607671223615,-19.9863166389384
-34.0891797146147,-11.0837752621476,-16.1560677074824
-13.0463369972567,-32.3594299324193,30.0239948147293
18.4837223685335,33.4650980547287,47.2044894470989
9.32486221955119,-63.6253891023154,46.5007241645749
-50.744585924498,19.4283222007958,-22.5180161493072
-0.0440326867964346,-56.5382462142555,-43.9180545212467
-0.00297070637140405,-0.0154267818929823,-64.3401719739644
12.6309595998342,-41.2850057590252,-2.64760196303827
61.1551257909267,-9.35911584779318,-29.5357318373812
