"Position.X","Position.Y","Position.Z"
7.52225346525965,103.736200249421,79.8063386925874
69.606961758675,132.146470539149,55.6341593604017
65.160105122583,27.0598490891947,82.2836108945634
19.4353182623075,132.6698255743,86.3974008560849
94.2734332599929,4.43943083823886,60.8354944273495
39.5463394533564,127.487735500357,61.1475505855975
71.2445035049925,150.118782666132,117.274288234459
82.9485770754691,53.3400232520838,150.834539017657
31.6750898921175,53.787223707303,102.781305503503
93.1109550017783,49.1499082136186,16.9514641349342
150.958070403556,61.2249824140184,60.5659321941433
125.862678515087,65.2391753598841,80.1176048926752
76.7490259832639,102.647236374361,150.144493442395
11.9654862874285,96.032344985386,44.8579565170133
33.8357586236983,46.0636312931059,68.6721409222973
42.1381348625299,97.5955606563377,147.816971402558
31.3934875364582,84.6788200698,74.4319837963414
125.435035505572,34.1727275575322,37.1672531980343
