"Position.X","Position.Y","Position.Z"
29.220893220127,113.949512379795,35.479756844704
131.376184780581,115.426466351273,69.3609533857501
122.822847382103,83.7344503792717,87.9197033255126
85.563481217904,14.4233453085621,55.6495960763744
20.4841371806082,42.3013481788649,61.8695235943734
58.5473730256137,134.375168527155,132.659078356232
110.121766266799,154.053648859733,96.279098654873
72.6484953170585,52.6371991430236,143.077041852917
28.8054640818748,41.1714289368081,92.8136208692946
42.3010360487567,65.3093147062412,83.3433389240472
151.945855154786,69.5783788995768,67.7274591872101
110.908773609088,29.0213208821238,110.136250236478
29.3903165475497,116.9531839476,69.7893357911927
35.3792621539536,73.894424295081,23.7207806098631
148.301368533359,69.776473785293,117.560177091197
121.724814129442,75.0939201951012,19.8277429021589
65.9226263564698,43.5022122595845,25.0073559728693
64.4255100443054,103.291195134532,35.1731078239279
