"Position.X","Position.Y","Position.Z"
7.59790151232208,104.006498649285,70.5084001875483
31.3488017035363,52.5668346014311,32.4469665152202
157.581713570291,75.9162277809296,100.292012942721
49.3663326459388,18.4936149372811,58.7236203396014
127.336789620493,72.6684458704766,48.1029466584872
73.9259108060369,3.85726785156193,67.9417499350722
42.2534269969411,139.730510450613,101.296374041018
15.3758799331863,65.9816654840416,68.940873460087
53.3765850797335,54.3474512931414,93.0836764662372
97.4421659003491,76.1342526980774,155.579693715048
35.1762212853029,16.1713749467409,86.4477611685553
106.211283642998,47.0561263036089,121.532900511039
136.15667364745,85.8346940091366,139.002789990421
39.3076986657011,86.7958989999614,61.3837327541567
41.5530412628441,63.2381979401144,133.266582413616
53.982859785068,78.8328929116758,36.9206215315857
118.259029503747,135.90732749621,119.779865582478
94.6961433770384,39.9186762103166,97.6657551621025
