"Position.X","Position.Y","Position.Z"
145.893191217775,94.6651431703112,120.983897122477
71.0580494251884,20.3611679074604,129.124159814759
147.489582494744,46.7921185970147,105.797214332404
22.4358517749415,133.591881553531,73.652770348472
42.6838080576895,63.4566562581817,13.4301692784916
115.103155881873,119.394925984841,121.450649377031
7.79728808406205,96.6115136406134,70.3232746648323
45.4319562031131,44.1477568833116,89.3378295535475
144.385582093901,80.1057554813745,31.0614260860192
53.7137290638492,111.65713987552,142.026431276504
15.6658764946136,64.5254508008133,83.9435248782342
95.0680037468467,4.49131844112688,89.4870188860307
107.837122793462,24.3840423414893,125.417321270244
40.4036204311809,35.2629188305346,128.906252601348
153.654211827815,99.4797976539217,59.3291876277628
112.810884000884,86.941085237449,7.31718451426616
49.8808808306784,40.6045085340387,44.4007558785554
123.088493984118,60.135737297253,25.1580440244512
