"Position.X","Position.Y","Position.Z"
145.453915441776,59.7912543515089,74.1014804464816
39.7011702849852,146.266647569615,88.3345740027499
113.891097864831,41.345755605548,143.136214295727
32.8746836334453,120.252578575442,131.86505875909
88.4640588891572,22.1510783911504,44.1800777754514
20.1231679911824,81.4691620442931,132.832616189058
25.5712019322648,98.5790540552988,27.2019644504697
13.3433428914384,86.829367305797,71.7151460727
44.7298062546075,82.0077495731009,59.4035878592266
42.86740097156,31.9877166253829,131.661138631181
90.4443792719882,48.7657824929234,122.959228756338
105.074139891005,4.36877807212234,74.8315611139632
98.7983257329113,155.844639143795,93.9227815053948
4.76396628921505,82.1161743492095,108.018063114118
67.4738974155623,134.591696017111,51.1811882180178
126.449616725262,105.358394937164,107.070827597267
53.4659414519581,28.8290156308399,39.9324073400103
24.2354408760846,49.1019551361193,111.919979731396
