"Position.X","Position.Y","Position.Z"
96.5311019445296,142.893145033408,71.0314850009526
143.835884854973,77.9708699593755,51.9272265185998
53.8991269856842,146.771151043837,103.2197932617
14.1249337363394,83.0101165095629,95.8672456235465
120.917485966614,117.523872730804,71.3617040491804
145.939532080487,80.6905591713282,113.537001665397
27.9551828841865,99.3336899087364,45.4349439172202
156.650412845554,53.9668627273827,71.512568064587
108.173166038979,39.4001931628748,51.0265494900279
63.346751666587,65.9961718803791,7.29941742007067
41.7377266499213,146.449304440408,60.0427360798439
35.0179088607471,63.834174759512,18.269671973231
120.913082581858,97.1254854544542,96.4145581118201
59.2053229983551,20.32152740315,114.60420811081
118.877921045355,40.9902998022527,90.2511770728914
52.3169196862969,36.5609346987556,136.389178816312
55.4365164820924,106.504767203489,130.687246883665
70.2433626328748,19.3111811000097,54.7989505581759
