"Position.X","Position.Y","Position.Z"
103.697636594371,125.384487703922,135.911414487609
63.0580382349675,18.5240231450354,124.161996962081
89.5456515850204,45.9976083361739,16.6550819213818
117.023568301938,26.5101282326954,128.092645389481
158.794530569609,80.0316595201117,59.8222374957843
104.315452489371,80.3078455966952,156.648750742915
51.7670826294313,29.9600790704413,50.3972394769171
109.079908793138,155.682948050285,70.3861237131816
148.784908587249,48.8199009157967,82.8515007230954
32.0789297462599,131.656412855345,111.760383402755
126.226148352046,52.8233329924835,128.022856113525
37.5981249764489,62.4897251943947,98.2638245821349
18.1747700768633,102.256430438702,46.28991058133
84.8882549167146,4.12698810684472,56.9171608884116
144.222372950858,113.890181557011,103.137673756393
14.1981661299157,66.6934221600447,66.0614289254816
113.34817438117,29.4854248663292,74.3705850495105
130.670018120735,70.902564592062,58.689200055018
