"Position.X","Position.Y","Position.Z"
102.589067202518,132.858792082375,26.7611793896958
128.626094346609,105.220214720702,122.980825322877
106.983337743165,26.706136942961,30.6646958517048
57.220814154945,151.448756313433,112.764172965236
24.809627321409,84.5202066860412,63.8128032297689
33.4527091129143,72.1620943598267,30.8137705051495
40.5642502782914,29.3993567464806,79.5140150566707
97.9758417822897,61.4509294910324,136.51040128308
121.770152341847,140.619127219989,71.9218350223683
31.6268224750736,75.106066050273,98.2893052740698
140.073877461456,111.854314516311,67.2386253561422
51.7384538992027,134.598773692836,57.5646711475883
16.4102153466734,118.331959558491,103.815714344531
121.980778791474,35.1597681858377,101.498961590734
41.3176226445203,130.986470980245,85.356583443601
80.321597328683,32.3600666930444,90.9592811929694
85.2764522179241,160.1702845208,87.7353636507441
151.058184036567,63.4948764677548,63.7620194842874
