"Position.X","Position.Y","Position.Z"
115.381434942508,28.3900013000234,126.973392782531
42.4414545148765,40.0136249279664,85.8002004521962
138.989302527295,75.5183061817193,121.992341505157
118.077364145853,120.956255470394,54.5919402609609
14.7736181116531,79.1893459484668,104.356126496141
115.62569316722,80.448817202338,148.665659740419
125.739828499506,133.396234666753,109.596866886441
53.5066379824101,134.026529996958,117.742506515649
15.2108491046485,117.216709281303,55.7655446623843
142.898551651857,110.058419307858,114.108012913792
105.795909959244,10.2869078889379,51.054555277288
96.2541787895864,124.334079211172,135.578397220586
7.44096000699858,51.4215818971399,81.6755505444066
89.6110341965842,20.5966469449648,79.8530214195774
118.638556739626,32.3113489919691,28.8572634367154
45.1108526432193,131.527941442247,49.2273204536074
71.6735100067269,124.989928255753,19.794895420411
15.0815959576185,113.670041710744,82.884466120744
