"Position.X","Position.Y","Position.Z"
118.356557195431,18.4955078250162,88.0947614613767
144.619355477378,95.6691254973472,35.326413278096
71.3571136957472,7.07174212517153,99.3615184230468
36.250582730245,29.6223898828829,58.4617438129814
110.444615169356,122.263687804691,26.7847989978025
97.4051887690261,8.79343334809285,108.666350709628
101.506166261529,126.336874152581,141.853249784134
30.3329976819733,130.026157249332,109.57733078954
104.726722925885,149.293621439118,116.015610525211
6.16103806566457,87.4763493784162,96.2403561250533
32.6654279211747,93.4047038312299,123.529856953933
130.37561221182,64.6176183402036,24.9625090683065
44.6960052082215,48.8546660285195,27.0428782067915
57.6651180486255,18.4474602617967,38.2352957993716
15.7546930451775,91.2765561841521,48.9079481372036
114.306629689788,72.283337114973,152.764463506505
150.378006618487,109.82204636492,109.710776492015
141.912063712427,44.6561140751615,52.4650115931591
