"V1","V2","V3"
-10.7015867841901,56.4631203715503,-35.1791987606224
-37.8517508487521,13.747246946839,52.1003285520053
54.4464301863174,5.57750991373389,-58.0657008090479
-6.53455023840992,-6.49254111568475,-9.50876165483551
-59.5261916814662,4.9872473677987,10.7987070685554
-23.7827843272654,17.2055315094994,-21.9055419234999
22.8039385019349,47.5539938592817,-31.6575840184587
14.0268629720842,-6.1602294975669,21.1635516440935
3.85247154113108,-20.9865115652772,-74.3920848455746
15.7112557248347,-23.273623179106,-46.0454592550735
58.4957274672392,33.4729431451893,-14.566121955728
56.1784770374111,-32.9384412473669,25.8841112880027
-51.0394128158533,-35.6303778238962,17.4597728883423
-6.57635786154498,10.6434296237992,33.6503359690096
-14.1644388127888,-2.89819335678408,-40.729983412744
12.973506606322,-23.7292245530202,51.2947871944024
2.0591300973195,74.2267492516743,-9.67855609533963
31.197088350876,16.7864257222614,57.682143846843
