"V1","V2","V3"
-30.4752799771693,21.9816091510677,8.01073126081584
-20.5071330375727,-9.85877847201681,60.3784575346186
-10.5017798224336,-0.490737986026089,4.05525514333074
-29.222781146855,-7.76111080416051,-20.0216833236862
-41.9139049403707,43.9316422245104,-31.4181767756059
22.6717243027314,-15.6549388142709,25.2140238654772
40.982375358268,13.118696245975,56.5366475470655
-22.2510519245495,-19.6110756343609,-61.0843426460097
-19.7474448685974,-36.601438609502,24.3499109956676
35.0173389598005,-31.5529053641027,-22.2639695872367
29.0006783854635,12.5870448468398,-24.6642381101357
36.5446680325014,34.7898107165657,-2.42056383067785
7.74082836203022,-41.9342042389722,50.6972422223735
20.9691538891333,9.69439442646371,-67.9739905426088
24.7375449844195,-71.0934315541281,-19.7771241418029
-57.5208298690847,-40.9195709779843,-22.3028106738545
-23.117586496141,-49.9173078459124,-6.31942181905201
-5.98770873222501,19.9681196301652,-58.0385305015264
