"V1","V2","V3"
42.8612248017976,1.07563813822018,-44.1628183916688
29.266740166194,10.6569811437226,39.5394793633017
-3.18933275614888,-1.28665284968173,-1.82228433213242
49.2389850911556,-14.1411114358578,46.7302831517149
-13.1741149353448,68.114245733898,-9.55470056949555
43.5422898166918,-11.6814521047168,15.8566957259585
-22.6063157383592,-2.83434561377356,-44.7722563814049
5.81963680426869,-2.82346254602417,28.25565055266
-35.5643421928005,-37.8329915006546,-26.6880849418791
-10.9182466422986,-29.7929228925057,53.4258312522923
-13.8802260665522,-65.1786419158203,43.2012531695772
-6.17122183765326,12.9078519200952,64.6872101060233
-26.3257650782734,-26.8945590249045,13.1715922325176
-42.4071932855991,1.17618393434577,32.3500353649452
16.1487306153254,-3.08971479439304,-29.6298768348163
9.69736347155143,-35.0942289090938,-35.60505935474
4.49938101370645,38.1205799354815,-6.7193236934861
11.9933548219413,-70.9970548773029,1.95617285691216
