
Time
 ==================== 
Time,Unit,Category,Time,TrackID,ID,
212.481,s,Surface,7,1000018913,19001,
212.481,s,Surface,7,1000019002,19002,
212.481,s,Surface,7,1000019003,19003,
212.481,s,Surface,7,1000019004,19004,
212.481,s,Surface,7,1000018774,19005,
212.481,s,Surface,7,1000018775,19006,
212.481,s,Surface,7,1000019007,19007,
212.481,s,Surface,7,1000018776,19008,
212.481,s,Surface,7,1000018777,19009,
212.481,s,Surface,7,1000018809,19010,
212.481,s,Surface,7,1000018919,19011,
212.481,s,Surface,7,1000018778,19012,
212.481,s,Surface,7,1000018964,19013,
212.481,s,Surface,7,1000018779,19014,
247.58,s,Surface,8,1000018947,19015,
247.58,s,Surface,8,1000018812,19016,
247.58,s,Surface,8,1000018755,19017,
247.58,s,Surface,8,1000018756,19018,
247.58,s,Surface,8,1000018759,19019,
247.58,s,Surface,8,1000018816,19020,
247.58,s,Surface,8,1000018760,19021,
247.58,s,Surface,8,1000018788,19022,
247.58,s,Surface,8,1000018858,19023,
247.58,s,Surface,8,1000018970,19024,
247.58,s,Surface,8,1000018930,19025,
247.58,s,Surface,8,1000018761,19026,
247.58,s,Surface,8,1000018762,19027,
247.58,s,Surface,8,1000018933,19028,
247.58,s,Surface,8,1000018764,19029,
247.58,s,Surface,8,1000018763,19030,
247.58,s,Surface,8,1000018794,19031,
247.58,s,Surface,8,1000018978,19032,
247.58,s,Surface,8,1000018766,19033,
247.58,s,Surface,8,1000018867,19034,
247.58,s,Surface,8,1000018768,19035,
247.58,s,Surface,8,1000018797,19036,
247.58,s,Surface,8,1000018799,19037,
247.58,s,Surface,8,1000018904,19038,
247.58,s,Surface,8,1000018769,19039,
247.58,s,Surface,8,1000018770,19040,
247.58,s,Surface,8,1000018996,19041,
247.58,s,Surface,8,1000018802,19042,
247.58,s,Surface,8,1000018773,19043,
247.58,s,Surface,8,1000018912,19044,
247.58,s,Surface,8,1000019003,19045,
247.58,s,Surface,8,1000018913,19046,
247.58,s,Surface,8,1000019002,19047,
247.58,s,Surface,8,1000019004,19048,
247.58,s,Surface,8,1000019049,19049,
247.58,s,Surface,8,1000018774,19050,
247.58,s,Surface,8,1000018775,19051,
247.58,s,Surface,8,1000019007,19052,
247.58,s,Surface,8,1000018776,19053,
247.58,s,Surface,8,1000018777,19054,
247.58,s,Surface,8,1000018919,19055,
247.58,s,Surface,8,1000018778,19056,
247.58,s,Surface,8,1000018964,19057,
247.58,s,Surface,8,1000018779,19058,
282.884,s,Surface,9,1000018770,19059,
282.884,s,Surface,9,1000018769,19060,
282.884,s,Surface,9,1000018947,19061,
282.884,s,Surface,9,1000018812,19062,
282.884,s,Surface,9,1000018755,19063,
282.884,s,Surface,9,1000019064,19064,
282.884,s,Surface,9,1000018756,19065,
282.884,s,Surface,9,1000018759,19066,
282.884,s,Surface,9,1000018760,19067,
282.884,s,Surface,9,1000018788,19068,
282.884,s,Surface,9,1000018816,19069,
282.884,s,Surface,9,1000018858,19070,
282.884,s,Surface,9,1000018930,19071,
282.884,s,Surface,9,1000018970,19072,
282.884,s,Surface,9,1000018761,19073,
282.884,s,Surface,9,1000018762,19074,
282.884,s,Surface,9,1000018933,19075,
282.884,s,Surface,9,1000018764,19076,
282.884,s,Surface,9,1000018763,19077,
282.884,s,Surface,9,1000018794,19078,
282.884,s,Surface,9,1000018978,19079,
282.884,s,Surface,9,1000018766,19080,
282.884,s,Surface,9,1000018867,19081,
282.884,s,Surface,9,1000018797,19082,
282.884,s,Surface,9,1000018768,19083,
282.884,s,Surface,9,1000018799,19084,
282.884,s,Surface,9,1000018904,19085,
282.884,s,Surface,9,1000018996,19086,
282.884,s,Surface,9,1000019087,19087,
282.884,s,Surface,9,1000018773,19088,
282.884,s,Surface,9,1000018912,19089,
282.884,s,Surface,9,1000018913,19090,
282.884,s,Surface,9,1000019003,19091,
282.884,s,Surface,9,1000019002,19092,
282.884,s,Surface,9,1000019004,19093,
282.884,s,Surface,9,1000018774,19094,
282.884,s,Surface,9,1000019049,19095,
282.884,s,Surface,9,1000019007,19096,
282.884,s,Surface,9,1000018776,19097,
282.884,s,Surface,9,1000018777,19098,
282.884,s,Surface,9,1000018919,19099,
282.884,s,Surface,9,1000018778,19100,
282.884,s,Surface,9,1000018964,19101,
282.884,s,Surface,9,1000018779,19102,
318.506,s,Surface,10,1000018947,19103,
318.506,s,Surface,10,1000018812,19104,
318.506,s,Surface,10,1000018755,19105,
318.506,s,Surface,10,1000019064,19106,
318.506,s,Surface,10,1000018756,19107,
318.506,s,Surface,10,1000019108,19108,
318.506,s,Surface,10,1000019109,19109,
318.506,s,Surface,10,1000018759,19110,
318.506,s,Surface,10,1000018788,19111,
318.506,s,Surface,10,1000018760,19112,
318.506,s,Surface,10,1000018858,19113,
318.506,s,Surface,10,1000019114,19114,
318.506,s,Surface,10,1000018816,19115,
318.506,s,Surface,10,1000018970,19116,
318.506,s,Surface,10,1000018930,19117,
318.506,s,Surface,10,1000018761,19118,
318.506,s,Surface,10,1000018762,19119,
318.506,s,Surface,10,1000018933,19120,
318.506,s,Surface,10,1000018764,19121,
318.506,s,Surface,10,1000018794,19122,
318.506,s,Surface,10,1000018978,19123,
318.506,s,Surface,10,1000018766,19124,
318.506,s,Surface,10,1000018867,19125,
318.506,s,Surface,10,1000018797,19126,
318.506,s,Surface,10,1000018768,19127,
318.506,s,Surface,10,1000018799,19128,
318.506,s,Surface,10,1000018904,19129,
318.506,s,Surface,10,1000018769,19130,
318.506,s,Surface,10,1000018770,19131,
318.506,s,Surface,10,1000018996,19132,
318.506,s,Surface,10,1000019133,19133,
318.506,s,Surface,10,1000019087,19134,
318.506,s,Surface,10,1000018773,19135,
318.506,s,Surface,10,1000018912,19136,
318.506,s,Surface,10,1000019003,19137,
318.506,s,Surface,10,1000019002,19138,
318.506,s,Surface,10,1000018913,19139,
318.506,s,Surface,10,1000019004,19140,
318.506,s,Surface,10,1000018774,19141,
318.506,s,Surface,10,1000019049,19142,
318.506,s,Surface,10,1000019007,19143,
318.506,s,Surface,10,1000018776,19144,
318.506,s,Surface,10,1000018777,19145,
318.506,s,Surface,10,1000018919,19146,
318.506,s,Surface,10,1000018778,19147,
318.506,s,Surface,10,1000018964,19148,
318.506,s,Surface,10,1000018779,19149,
353.611,s,Surface,11,1000019150,19150,
353.611,s,Surface,11,1000018770,19151,
353.611,s,Surface,11,1000019152,19152,
353.611,s,Surface,11,1000018812,19153,
353.611,s,Surface,11,1000018947,19154,
353.611,s,Surface,11,1000018755,19155,
353.611,s,Surface,11,1000019064,19156,
353.611,s,Surface,11,1000018756,19157,
353.611,s,Surface,11,1000019108,19158,
353.611,s,Surface,11,1000019109,19159,
353.611,s,Surface,11,1000018788,19160,
353.611,s,Surface,11,1000018759,19161,
353.611,s,Surface,11,1000018760,19162,
353.611,s,Surface,11,1000018858,19163,
353.611,s,Surface,11,1000019114,19164,
353.611,s,Surface,11,1000018816,19165,
353.611,s,Surface,11,1000018970,19166,
353.611,s,Surface,11,1000018930,19167,
353.611,s,Surface,11,1000018761,19168,
353.611,s,Surface,11,1000018762,19169,
353.611,s,Surface,11,1000018933,19170,
353.611,s,Surface,11,1000018764,19171,
353.611,s,Surface,11,1000018794,19172,
353.611,s,Surface,11,1000018978,19173,
353.611,s,Surface,11,1000018766,19174,
353.611,s,Surface,11,1000018867,19175,
353.611,s,Surface,11,1000018768,19176,
353.611,s,Surface,11,1000018799,19177,
353.611,s,Surface,11,1000018904,19178,
353.611,s,Surface,11,1000018996,19179,
353.611,s,Surface,11,1000019180,19180,
353.611,s,Surface,11,1000019133,19181,
353.611,s,Surface,11,1000019087,19182,
353.611,s,Surface,11,1000018773,19183,
353.611,s,Surface,11,1000019003,19184,
353.611,s,Surface,11,1000019002,19185,
353.611,s,Surface,11,1000018913,19186,
353.611,s,Surface,11,1000019004,19187,
353.611,s,Surface,11,1000018774,19188,
353.611,s,Surface,11,1000019049,19189,
353.611,s,Surface,11,1000019007,19190,
353.611,s,Surface,11,1000019191,19191,
353.611,s,Surface,11,1000018776,19192,
353.611,s,Surface,11,1000018777,19193,
353.611,s,Surface,11,1000018778,19194,
353.611,s,Surface,11,1000018964,19195,
353.611,s,Surface,11,1000018779,19196,
389.106,s,Surface,12,1000019152,19197,
389.106,s,Surface,12,1000018770,19198,
389.106,s,Surface,12,1000018812,19199,
389.106,s,Surface,12,1000018947,19200,
389.106,s,Surface,12,1000018755,19201,
389.106,s,Surface,12,1000019064,19202,
389.106,s,Surface,12,1000018788,19203,
389.106,s,Surface,12,1000019109,19204,
389.106,s,Surface,12,1000018759,19205,
389.106,s,Surface,12,1000019108,19206,
389.106,s,Surface,12,1000018760,19207,
389.106,s,Surface,12,1000018858,19208,
389.106,s,Surface,12,1000019114,19209,
389.106,s,Surface,12,1000018816,19210,
389.106,s,Surface,12,1000018970,19211,
389.106,s,Surface,12,1000018930,19212,
389.106,s,Surface,12,1000018761,19213,
389.106,s,Surface,12,1000018762,19214,
389.106,s,Surface,12,1000018933,19215,
389.106,s,Surface,12,1000019216,19216,
389.106,s,Surface,12,1000018764,19217,
389.106,s,Surface,12,1000018978,19218,
389.106,s,Surface,12,1000018766,19219,
389.106,s,Surface,12,1000018768,19220,
389.106,s,Surface,12,1000018799,19221,
389.106,s,Surface,12,1000018904,19222,
389.106,s,Surface,12,1000019150,19223,
389.106,s,Surface,12,1000019180,19224,
389.106,s,Surface,12,1000018996,19225,
389.106,s,Surface,12,1000019133,19226,
389.106,s,Surface,12,1000019087,19227,
389.106,s,Surface,12,1000018773,19228,
389.106,s,Surface,12,1000019003,19229,
389.106,s,Surface,12,1000019002,19230,
389.106,s,Surface,12,1000018913,19231,
389.106,s,Surface,12,1000019004,19232,
389.106,s,Surface,12,1000018774,19233,
389.106,s,Surface,12,1000019049,19234,
389.106,s,Surface,12,1000019007,19235,
389.106,s,Surface,12,1000019191,19236,
389.106,s,Surface,12,1000018776,19237,
389.106,s,Surface,12,1000018964,19238,
389.106,s,Surface,12,1000018779,19239,
424.805,s,Surface,13,1000019240,19240,
424.805,s,Surface,13,1000018812,19241,
424.805,s,Surface,13,1000018947,19242,
424.805,s,Surface,13,1000019064,19243,
424.805,s,Surface,13,1000018755,19244,
424.805,s,Surface,13,1000019109,19245,
424.805,s,Surface,13,1000019108,19246,
424.805,s,Surface,13,1000018759,19247,
424.805,s,Surface,13,1000018816,19248,
424.805,s,Surface,13,1000018760,19249,
424.805,s,Surface,13,1000019114,19250,
424.805,s,Surface,13,1000018970,19251,
424.805,s,Surface,13,1000018930,19252,
424.805,s,Surface,13,1000018761,19253,
424.805,s,Surface,13,1000018762,19254,
424.805,s,Surface,13,1000018933,19255,
424.805,s,Surface,13,1000019216,19256,
424.805,s,Surface,13,1000018764,19257,
424.805,s,Surface,13,1000018978,19258,
424.805,s,Surface,13,1000018766,19259,
424.805,s,Surface,13,1000018799,19260,
424.805,s,Surface,13,1000018904,19261,
424.805,s,Surface,13,1000018770,19262,
424.805,s,Surface,13,1000019152,19263,
424.805,s,Surface,13,1000019150,19264,
424.805,s,Surface,13,1000018996,19265,
424.805,s,Surface,13,1000019180,19266,
424.805,s,Surface,13,1000019133,19267,
424.805,s,Surface,13,1000019087,19268,
424.805,s,Surface,13,1000018773,19269,
424.805,s,Surface,13,1000019003,19270,
424.805,s,Surface,13,1000019271,19271,
424.805,s,Surface,13,1000019004,19272,
424.805,s,Surface,13,1000018774,19273,
424.805,s,Surface,13,1000019049,19274,
424.805,s,Surface,13,1000019007,19275,
424.805,s,Surface,13,1000019191,19276,
424.805,s,Surface,13,1000018776,19277,
424.805,s,Surface,13,1000018779,19278,
459.933,s,Surface,14,1000018812,19279,
459.933,s,Surface,14,1000018947,19280,
459.933,s,Surface,14,1000018755,19281,
459.933,s,Surface,14,1000019064,19282,
459.933,s,Surface,14,1000019109,19283,
459.933,s,Surface,14,1000019284,19284,
459.933,s,Surface,14,1000019108,19285,
459.933,s,Surface,14,1000018759,19286,
459.933,s,Surface,14,1000018816,19287,
459.933,s,Surface,14,1000018760,19288,
459.933,s,Surface,14,1000019114,19289,
459.933,s,Surface,14,1000018930,19290,
459.933,s,Surface,14,1000018970,19291,
459.933,s,Surface,14,1000018761,19292,
459.933,s,Surface,14,1000018762,19293,
459.933,s,Surface,14,1000019216,19294,
459.933,s,Surface,14,1000018764,19295,
459.933,s,Surface,14,1000018978,19296,
459.933,s,Surface,14,1000019297,19297,
459.933,s,Surface,14,1000018766,19298,
459.933,s,Surface,14,1000018799,19299,
459.933,s,Surface,14,1000018904,19300,
459.933,s,Surface,14,1000019240,19301,
459.933,s,Surface,14,1000019152,19302,
459.933,s,Surface,14,1000018770,19303,
459.933,s,Surface,14,1000019150,19304,
459.933,s,Surface,14,1000019180,19305,
459.933,s,Surface,14,1000019133,19306,
459.933,s,Surface,14,1000019087,19307,
459.933,s,Surface,14,1000018773,19308,
459.933,s,Surface,14,1000019271,19309,
459.933,s,Surface,14,1000019310,19310,
459.933,s,Surface,14,1000018774,19311,
459.933,s,Surface,14,1000019049,19312,
459.933,s,Surface,14,1000019007,19313,
459.933,s,Surface,14,1000019191,19314,
459.933,s,Surface,14,1000018776,19315,
459.933,s,Surface,14,1000018779,19316,
495.17,s,Surface,15,1000019064,19317,
495.17,s,Surface,15,1000018947,19318,
495.17,s,Surface,15,1000018755,19319,
495.17,s,Surface,15,1000019284,19320,
495.17,s,Surface,15,1000018759,19321,
495.17,s,Surface,15,1000019109,19322,
495.17,s,Surface,15,1000019108,19323,
495.17,s,Surface,15,1000019324,19324,
495.17,s,Surface,15,1000019114,19325,
495.17,s,Surface,15,1000018970,19326,
495.17,s,Surface,15,1000018761,19327,
495.17,s,Surface,15,1000018762,19328,
495.17,s,Surface,15,1000019216,19329,
495.17,s,Surface,15,1000018764,19330,
495.17,s,Surface,15,1000018978,19331,
495.17,s,Surface,15,1000019297,19332,
495.17,s,Surface,15,1000018766,19333,
495.17,s,Surface,15,1000018799,19334,
495.17,s,Surface,15,1000018904,19335,
495.17,s,Surface,15,1000019240,19336,
495.17,s,Surface,15,1000019152,19337,
495.17,s,Surface,15,1000018770,19338,
495.17,s,Surface,15,1000019150,19339,
495.17,s,Surface,15,1000019340,19340,
495.17,s,Surface,15,1000019180,19341,
495.17,s,Surface,15,1000019133,19342,
495.17,s,Surface,15,1000019087,19343,
495.17,s,Surface,15,1000018773,19344,
495.17,s,Surface,15,1000019271,19345,
495.17,s,Surface,15,1000019310,19346,
495.17,s,Surface,15,1000018774,19347,
495.17,s,Surface,15,1000019049,19348,
495.17,s,Surface,15,1000019007,19349,
495.17,s,Surface,15,1000019350,19350,
495.17,s,Surface,15,1000019191,19351,
495.17,s,Surface,15,1000018776,19352,
495.17,s,Surface,15,1000019353,19353,
495.17,s,Surface,15,1000019354,19354,
495.17,s,Surface,15,1000018779,19355,
530.966,s,Surface,16,1000019284,19356,
530.966,s,Surface,16,1000018759,19357,
530.966,s,Surface,16,1000019109,19358,
530.966,s,Surface,16,1000019108,19359,
530.966,s,Surface,16,1000019324,19360,
530.966,s,Surface,16,1000019361,19361,
530.966,s,Surface,16,1000019114,19362,
530.966,s,Surface,16,1000018970,19363,
530.966,s,Surface,16,1000018761,19364,
530.966,s,Surface,16,1000018762,19365,
530.966,s,Surface,16,1000018764,19366,
530.966,s,Surface,16,1000019216,19367,
530.966,s,Surface,16,1000018978,19368,
530.966,s,Surface,16,1000019297,19369,
530.966,s,Surface,16,1000018766,19370,
530.966,s,Surface,16,1000018799,19371,
530.966,s,Surface,16,1000018947,19372,
530.966,s,Surface,16,1000019064,19373,
530.966,s,Surface,16,1000019240,19374,
530.966,s,Surface,16,1000019152,19375,
530.966,s,Surface,16,1000018770,19376,
530.966,s,Surface,16,1000019150,19377,
530.966,s,Surface,16,1000019340,19378,
530.966,s,Surface,16,1000019180,19379,
530.966,s,Surface,16,1000019133,19380,
530.966,s,Surface,16,1000019087,19381,
530.966,s,Surface,16,1000018773,19382,
530.966,s,Surface,16,1000019271,19383,
530.966,s,Surface,16,1000019310,19384,
530.966,s,Surface,16,1000018774,19385,
530.966,s,Surface,16,1000019049,19386,
530.966,s,Surface,16,1000019350,19387,
530.966,s,Surface,16,1000018776,19388,
530.966,s,Surface,16,1000019191,19389,
530.966,s,Surface,16,1000019353,19390,
530.966,s,Surface,16,1000019354,19391,
530.966,s,Surface,16,1000018779,19392,
566.545,s,Surface,17,1000019064,19393,
566.545,s,Surface,17,1000018947,19394,
566.545,s,Surface,17,1000019395,19395,
566.545,s,Surface,17,1000019396,19396,
566.545,s,Surface,17,1000019284,19397,
566.545,s,Surface,17,1000019324,19398,
566.545,s,Surface,17,1000019108,19399,
566.545,s,Surface,17,1000019361,19400,
566.545,s,Surface,17,1000018759,19401,
566.545,s,Surface,17,1000019114,19402,
566.545,s,Surface,17,1000018970,19403,
566.545,s,Surface,17,1000018761,19404,
566.545,s,Surface,17,1000019405,19405,
566.545,s,Surface,17,1000018762,19406,
566.545,s,Surface,17,1000019216,19407,
566.545,s,Surface,17,1000018764,19408,
566.545,s,Surface,17,1000019297,19409,
566.545,s,Surface,17,1000018766,19410,
566.545,s,Surface,17,1000018799,19411,
566.545,s,Surface,17,1000019412,19412,
566.545,s,Surface,17,1000019152,19413,
566.545,s,Surface,17,1000019240,19414,
566.545,s,Surface,17,1000018770,19415,
566.545,s,Surface,17,1000019150,19416,
566.545,s,Surface,17,1000019340,19417,
566.545,s,Surface,17,1000019180,19418,
566.545,s,Surface,17,1000019133,19419,
