"V1","V2","V3"
-5.72354460711635,36.4821778957639,29.8487282969377
9.77744483241691,2.43871489958299,17.9430580431699
41.3310576107567,13.1982865442921,13.9587418605497
18.5065853855912,-35.1041979906717,49.6231608816572
-3.18779367637462,6.50322085539998,-54.2556052612005
-9.36492493624279,37.5214140296122,-11.2506334679855
17.4038824402381,-34.2928163341905,-41.3346967693157
-15.856119477548,-10.2653779250829,-1.03461025051534
-2.65370935266774,65.7532551550405,19.4775127673587
-12.8040212702043,-24.6233140742754,68.4141257232868
12.1982048100426,-2.84371932704236,-11.4369051254765
-12.2662013210272,-58.4770268543617,24.7078230031075
9.90735957828238,0.491099849343731,51.6336809711753
49.0783408333852,-49.169112549783,21.0009011238611
27.9117212488835,15.8431536868682,-36.055144792838
41.9526159876272,0.713210898369644,-66.9736587380262
45.1061384875818,-16.3608407132858,0.234858575467277
55.6767138228452,-18.1965904267334,31.2143099705278
