"V1","V2","V3"
8.9199637528653,-4.89295113141219,29.401318944991
-66.1800778169247,-40.1291854240111,-9.02402790193301
-22.1818886917933,-18.3993016898768,-9.94088249233598
6.36692796405322,57.1431916493268,-24.6441458955962
-16.1891177807153,67.333213880564,9.96837270927701
39.6255693667143,55.177207701455,-6.43495924135142
56.0650551704661,-25.1993040708211,27.7898710084516
39.3656761855489,-4.40808935723353,65.3071607046635
0.945434186258839,0.0299503973860669,-31.5454887248405
18.1010549477548,31.3753367126409,-14.241879838026
-55.6495661638622,13.0115032852609,-7.28591407752168
1.0413700859484,0.40278895770159,0.561465541469903
-48.6586276487243,2.88170694920594,33.6577961507979
-22.5326414353255,-29.9761270989166,-37.2686101057991
-21.9062205177591,-8.71708957851119,72.4992360679251
-28.9575100667893,-49.0107622240057,47.9699906471603
2.32573146516722,-4.40695894875202,-79.7548537770538
-21.3304526395011,-56.7925218069443,-50.3918650064468
