"V1","V2","V3"
-52.7889306195942,-35.1093043336998,3.84753042666885
21.7126352133749,34.5412879259374,-46.3734788380255
-0.135932382726535,-0.222070507224576,0.094867472705205
-44.4830228871085,-20.9701527728574,-54.7672017343198
-11.842504257871,-11.7152518660674,-68.9088331519198
-12.1683339677111,-45.3045170671788,22.964108287272
16.7148508013361,-12.3388233440542,43.6612658250894
57.5594907875182,-38.4673613489984,-20.2719002237045
3.34097031656026,49.4653359040452,11.3427794469515
6.32468884571766,-40.6008255164,-4.82035607657308
-59.0291548989491,35.1470181159376,-10.8624823139061
-37.9687429139094,1.18413248265996,26.3401097522062
35.1729281752616,-8.93177362022088,1.44534401024955
-5.1192498644754,9.2147613675965,68.4883937947989
-16.7953539478319,18.4957591091049,-21.2693101964021
5.57921528975547,-42.7809725302475,-64.0433631685609
7.75771528599063,0.561822626957662,-37.7072889246702
29.627091568682,34.4303448315511,48.3733280493927
