"V1","V2","V3"
1.0112248003827,6.72134587776281,35.6244381015417
40.6877794406993,8.28654932964883,-67.890614901291
17.9925859005028,47.3203675068946,-1.53532876942665
30.4802430944771,5.01625324449459,19.5842930549458
-21.8728037964366,9.5599605258306,-33.6976202392047
-18.5653864156741,-20.4461843919585,-17.0756784489625
24.9867124466121,47.1642483522208,-38.5493650121274
-19.6813803423725,-64.7993202548587,-13.9932264235023
0.31785226628393,0.0474962867754257,0.954085776657657
45.2260313958445,-23.9329029531174,-42.1967406190783
23.3457350209171,-17.6030289994557,47.8764914730902
-38.7177963081316,27.4232905955881,24.2545431345267
-33.9177175104381,-4.13280485818355,60.0261327292521
-32.5081672169865,1.56738208103759,-69.5709023853015
3.2557408651349,5.5959871885053,-72.8617537886106
55.5590458066367,37.4262053813866,-7.56659887854094
-28.5538216720436,48.4516085681379,-32.7461464224075
23.1911777187745,-55.6246494095889,-17.1967701260689
