"V1","V2","V3"
16.5809964845458,16.0584483887113,23.1432780813715
2.53692928039026,-1.34186362040828,-10.3133521821134
60.5054852298287,15.6268657355466,-13.7536770237928
38.4770250094673,-34.7660028335466,-13.6192455956412
7.78384069605634,-56.9875586746387,-28.7140919851977
-42.6003057074645,8.05183502057105,51.5482642706845
-58.0875681705241,-29.5380170612675,0.654893481737919
-17.0470563559328,-2.55421608497503,-38.5551000096313
52.7077530639973,-2.91619285770793,25.9884106661658
-66.2805057889624,26.2741358601592,33.5710707461279
30.0327880819638,36.2156889885386,-15.9454634478192
14.9732634664732,-9.30915776475616,-57.9472038547588
-14.5453725019738,1.00556745584925,17.9641883351869
-11.9251628251237,-8.59494672349309,50.4553577655368
-24.1578112120041,62.632121892017,-1.93368369595206
17.6256854790436,26.2632862857044,-59.4245381373011
30.8562339029373,-55.5373041433338,38.0280572517322
-5.94026309469629,-32.2579121440725,-6.2082147516038
