"V1","V2","V3"
21.9147885206593,-4.84692071993321,-36.8556104716558
0.699864675775687,0.133193342763057,0.0850889850475038
-11.1083182682313,33.8740703685032,65.482935919837
30.2163213166553,-35.9129588728193,62.8083664591868
-11.2991929277123,-31.9991050471413,16.4610096600467
-44.8899588118388,-20.9522511031377,-11.8889955397617
11.1574892243711,-30.2174394201228,-57.4966026695122
-42.9362210311585,-17.8176928041648,56.6339818847723
65.116570872763,-9.61904544590331,-3.9412813975232
-8.61771022738809,-25.5734904168736,-27.7740750166235
-57.2249746056478,39.3310744013945,-16.0389641501645
5.30080342256956,-17.4388637506585,39.7703558678182
10.3243810203344,47.5304938784524,27.1929456442876
-34.9740224539212,-12.9961132096195,-70.1031834230961
10.5333941813828,5.73542506076002,63.8086556287619
-15.8891098314457,40.1680238493593,-65.6013703654653
-55.9604343725271,-51.7042228119531,6.53170819659809
48.385992795582,-19.6922042623931,30.8088936088723
